Year,Month_Name,Date,State,Vehicle_Class,Vehicle_Category,Vehicle_Type,EV_Sales_Quantity
2020,oct,10/1/2020,Uttar Pradesh,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,3
2020,oct,10/1/2020,Uttar Pradesh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,1
2020,oct,10/1/2020,Uttar Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,6
2020,oct,10/1/2020,West Bengal,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1145
2020,oct,10/1/2020,West Bengal,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,5
2020,oct,10/1/2020,West Bengal,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,12
2020,oct,10/1/2020,West Bengal,MOTOR CAR,4-Wheelers,4W_Personal,11
2020,oct,10/1/2020,West Bengal,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,3
2021,oct,10/1/2021,Andaman & Nicobar Island,MOTOR CAB,4-Wheelers,4W_Shared,1
2021,oct,10/1/2021,Assam,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1924
2021,oct,10/1/2021,Assam,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,4
2021,oct,10/1/2021,Assam,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,28
2021,oct,10/1/2021,Assam,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,2
2021,oct,10/1/2021,Assam,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,3
2021,oct,10/1/2021,Andhra Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,25
2021,oct,10/1/2021,Andhra Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,10
2021,oct,10/1/2021,Andhra Pradesh,GOODS CARRIER,Others,Others,17
2021,oct,10/1/2021,Andhra Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,993
2021,oct,10/1/2021,Andhra Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,1
2021,oct,10/1/2021,Andhra Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,36
2021,oct,10/1/2021,Andhra Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,41
2021,oct,10/1/2021,Bihar,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,2627
2021,oct,10/1/2021,Bihar,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,39
2021,oct,10/1/2021,Bihar,GOODS CARRIER,Others,Others,1
2021,oct,10/1/2021,Bihar,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,468
2021,oct,10/1/2021,Bihar,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,2
2021,oct,10/1/2021,Bihar,MOTOR CAR,4-Wheelers,4W_Personal,7
2021,oct,10/1/2021,Bihar,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,4
2021,oct,10/1/2021,Bihar,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,25
2021,oct,10/1/2021,Chhattisgarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,128
2021,oct,10/1/2021,Chhattisgarh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,20
2021,oct,10/1/2021,Chhattisgarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,217
2021,oct,10/1/2021,Chhattisgarh,MOPED,2-Wheelers,2W_Personal,84
2021,oct,10/1/2021,Chhattisgarh,MOTOR CAB,4-Wheelers,4W_Shared,1
2021,oct,10/1/2021,Chhattisgarh,MOTOR CAR,4-Wheelers,4W_Personal,10
2021,oct,10/1/2021,Chhattisgarh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,1
2021,oct,10/1/2021,Chhattisgarh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,24
2021,oct,10/1/2021,Chandigarh,BUS,Bus,Bus,1
2021,oct,10/1/2021,Chandigarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,41
2021,oct,10/1/2021,Chandigarh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,31
2021,oct,10/1/2021,Chandigarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,18
2021,oct,10/1/2021,Chandigarh,MOTOR CAR,4-Wheelers,4W_Personal,12
2021,oct,10/1/2021,Chandigarh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,1
2021,oct,10/1/2021,Chandigarh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,4
2021,oct,10/1/2021,DNH and DD,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1
2021,oct,10/1/2021,DNH and DD,MOTOR CAR,4-Wheelers,4W_Personal,1
2021,oct,10/1/2021,Delhi,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1569
2021,oct,10/1/2021,Delhi,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,327
2021,oct,10/1/2021,Delhi,GOODS CARRIER,Others,Others,3
2021,oct,10/1/2021,Delhi,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,993
2021,oct,10/1/2021,Delhi,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,2
2021,oct,10/1/2021,Delhi,MOTOR CAB,4-Wheelers,4W_Shared,88
2021,oct,10/1/2021,Delhi,MOTOR CAR,4-Wheelers,4W_Personal,165
2021,oct,10/1/2021,Delhi,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,140
2021,oct,10/1/2021,Goa,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,11
2021,oct,10/1/2021,Goa,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,162
2021,oct,10/1/2021,Goa,MOPED,2-Wheelers,2W_Personal,1
2021,oct,10/1/2021,Goa,MOTOR CAR,4-Wheelers,4W_Personal,28
2021,oct,10/1/2021,Goa,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,1
2021,oct,10/1/2021,Gujarat,BUS,Bus,Bus,22
2021,oct,10/1/2021,Gujarat,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,10
2021,oct,10/1/2021,Gujarat,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,13
2021,oct,10/1/2021,Gujarat,FORK LIFT,Others,Others,17
2021,oct,10/1/2021,Gujarat,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,992
2021,oct,10/1/2021,Gujarat,MOPED,2-Wheelers,2W_Personal,468
2021,oct,10/1/2021,Gujarat,MOTOR CAB,4-Wheelers,4W_Shared,2
2021,oct,10/1/2021,Gujarat,MOTOR CAR,4-Wheelers,4W_Personal,102
2021,oct,10/1/2021,Gujarat,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,24
2021,oct,10/1/2021,Gujarat,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,21
2021,oct,10/1/2021,Himachal Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1
2021,oct,10/1/2021,Himachal Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,29
2021,oct,10/1/2021,Himachal Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,1
2021,oct,10/1/2021,Haryana,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,498
2021,oct,10/1/2021,Haryana,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,85
2021,oct,10/1/2021,Haryana,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,458
2021,oct,10/1/2021,Haryana,MOTOR CAB,4-Wheelers,4W_Shared,4
2021,oct,10/1/2021,Haryana,MOTOR CAR,4-Wheelers,4W_Personal,4
2021,oct,10/1/2021,Haryana,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,47
2021,oct,10/1/2021,Haryana,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,11
2021,oct,10/1/2021,Haryana,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,69
2021,oct,10/1/2021,Jharkhand,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,210
2021,oct,10/1/2021,Jharkhand,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,2
2021,oct,10/1/2021,Jharkhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,233
2021,oct,10/1/2021,Jharkhand,MOTOR CAR,4-Wheelers,4W_Personal,5
2021,oct,10/1/2021,Jharkhand,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,20
2021,oct,10/1/2021,Jharkhand,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,3
2021,oct,10/1/2021,Jharkhand,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,12
2021,oct,10/1/2021,Jammu and Kashmir,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,5
2021,oct,10/1/2021,Jammu and Kashmir,MOPED,2-Wheelers,2W_Personal,194
2021,oct,10/1/2021,Jammu and Kashmir,MOTOR CAR,4-Wheelers,4W_Personal,2
2021,oct,10/1/2021,Karnataka,BUS,Bus,Bus,5
2021,oct,10/1/2021,Karnataka,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,15
2021,oct,10/1/2021,Karnataka,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,33
2021,oct,10/1/2021,Karnataka,GOODS CARRIER,Others,Others,2
2021,oct,10/1/2021,Karnataka,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,3102
2021,oct,10/1/2021,Karnataka,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,2
2021,oct,10/1/2021,Karnataka,MOPED,2-Wheelers,2W_Personal,131
2021,oct,10/1/2021,Karnataka,MOTOR CAB,4-Wheelers,4W_Shared,4
2021,oct,10/1/2021,Karnataka,MOTOR CAR,4-Wheelers,4W_Personal,159
2021,oct,10/1/2021,Karnataka,MOTOR CYCLE/SCOOTER-SIDECAR(T),Others,Others,1
2021,oct,10/1/2021,Karnataka,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,263
2021,oct,10/1/2021,Karnataka,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,211
2021,oct,10/1/2021,Karnataka,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,120
2021,oct,10/1/2021,Karnataka,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,107
2021,oct,10/1/2021,Karnataka,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,1
2021,oct,10/1/2021,Kerala,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,57
2021,oct,10/1/2021,Kerala,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,20
2021,oct,10/1/2021,Kerala,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,831
2021,oct,10/1/2021,Kerala,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,1
2021,oct,10/1/2021,Kerala,MOTOR CAR,4-Wheelers,4W_Personal,158
2021,oct,10/1/2021,Kerala,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,1
2021,oct,10/1/2021,Kerala,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,13
2021,oct,10/1/2021,Kerala,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,59
2021,oct,10/1/2021,Ladakh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,6
2021,oct,10/1/2021,Maharashtra,BUS,Bus,Bus,13
2021,oct,10/1/2021,Maharashtra,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,135
2021,oct,10/1/2021,Maharashtra,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,70
2021,oct,10/1/2021,Maharashtra,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,3436
2021,oct,10/1/2021,Maharashtra,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,1
2021,oct,10/1/2021,Maharashtra,MOPED,2-Wheelers,2W_Personal,116
2021,oct,10/1/2021,Maharashtra,MOTOR CAB,4-Wheelers,4W_Shared,3
2021,oct,10/1/2021,Maharashtra,MOTOR CAR,4-Wheelers,4W_Personal,295
2021,oct,10/1/2021,Maharashtra,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,1
2021,oct,10/1/2021,Maharashtra,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,42
2021,oct,10/1/2021,Maharashtra,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,3
2021,oct,10/1/2021,Maharashtra,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,1
2021,oct,10/1/2021,Manipur,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,6
2021,oct,10/1/2021,Manipur,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,6
2021,oct,10/1/2021,Madhya Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,463
2021,oct,10/1/2021,Madhya Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,62
2021,oct,10/1/2021,Madhya Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,545
2021,oct,10/1/2021,Madhya Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,20
2021,oct,10/1/2021,Odisha,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,30
2021,oct,10/1/2021,Odisha,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,40
2021,oct,10/1/2021,Odisha,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,893
2021,oct,10/1/2021,Odisha,MOPED,2-Wheelers,2W_Personal,33
2021,oct,10/1/2021,Odisha,MOTOR CAR,4-Wheelers,4W_Personal,2
2021,oct,10/1/2021,Odisha,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,22
2021,oct,10/1/2021,Odisha,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,3
2021,oct,10/1/2021,Odisha,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,1
2021,oct,10/1/2021,Punjab,AGRICULTURAL TRACTOR,Others,Others,3
2021,oct,10/1/2021,Punjab,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,115
2021,oct,10/1/2021,Punjab,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,7
2021,oct,10/1/2021,Punjab,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,278
2021,oct,10/1/2021,Punjab,MOTOR CAB,4-Wheelers,4W_Shared,2
2021,oct,10/1/2021,Punjab,MOTOR CAR,4-Wheelers,4W_Personal,3
2021,oct,10/1/2021,Punjab,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,138
2021,oct,10/1/2021,Punjab,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,1
2021,oct,10/1/2021,Punjab,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,2
2021,oct,10/1/2021,Puducherry,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,1
2021,oct,10/1/2021,Puducherry,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,26
2021,oct,10/1/2021,Puducherry,MOPED,2-Wheelers,2W_Personal,4
2021,oct,10/1/2021,Puducherry,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,1
2021,oct,10/1/2021,Rajasthan,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1027
2021,oct,10/1/2021,Rajasthan,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,185
2021,oct,10/1/2021,Rajasthan,GOODS CARRIER,Others,Others,1
2021,oct,10/1/2021,Rajasthan,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1364
2021,oct,10/1/2021,Rajasthan,MOPED,2-Wheelers,2W_Personal,188
2021,oct,10/1/2021,Rajasthan,MOTOR CAB,4-Wheelers,4W_Shared,1
2021,oct,10/1/2021,Rajasthan,MOTOR CAR,4-Wheelers,4W_Personal,85
2021,oct,10/1/2021,Rajasthan,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,50
2021,oct,10/1/2021,Rajasthan,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,4
2021,oct,10/1/2021,Rajasthan,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,4
2021,oct,10/1/2021,Tamil Nadu,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,11
2021,oct,10/1/2021,Tamil Nadu,GOODS CARRIER,Others,Others,16
2021,oct,10/1/2021,Tamil Nadu,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1993
2021,oct,10/1/2021,Tamil Nadu,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,4
2021,oct,10/1/2021,Tamil Nadu,MOPED,2-Wheelers,2W_Personal,146
2021,oct,10/1/2021,Tamil Nadu,MOTOR CAB,4-Wheelers,4W_Shared,12
2021,oct,10/1/2021,Tamil Nadu,MOTOR CAR,4-Wheelers,4W_Personal,107
2021,oct,10/1/2021,Tamil Nadu,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,387
2021,oct,10/1/2021,Tamil Nadu,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,73
2021,oct,10/1/2021,Tripura,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,179
2021,oct,10/1/2021,Tripura,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,2
2021,oct,10/1/2021,Tripura,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,21
2021,oct,10/1/2021,Uttarakhand,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,481
2021,oct,10/1/2021,Uttarakhand,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,12
2021,oct,10/1/2021,Uttarakhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,129
2021,oct,10/1/2021,Uttarakhand,MOTOR CAR,4-Wheelers,4W_Personal,13
2021,oct,10/1/2021,Uttarakhand,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,7
2021,oct,10/1/2021,Uttar Pradesh,BUS,Bus,Bus,43
2021,oct,10/1/2021,Uttar Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,6710
2021,oct,10/1/2021,Uttar Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,266
2021,oct,10/1/2021,Uttar Pradesh,GOODS CARRIER,Others,Others,1
2021,oct,10/1/2021,Uttar Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,952
2021,oct,10/1/2021,Uttar Pradesh,MOPED,2-Wheelers,2W_Personal,6
2021,oct,10/1/2021,Uttar Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,1
2021,oct,10/1/2021,Uttar Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,9
2021,oct,10/1/2021,Uttar Pradesh,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,64
2021,oct,10/1/2021,Uttar Pradesh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,10
2021,oct,10/1/2021,Uttar Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,39
2021,oct,10/1/2021,West Bengal,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,177
2021,oct,10/1/2021,West Bengal,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,4
2021,oct,10/1/2021,West Bengal,LUXURY CAB,4-Wheelers,4W_Shared,3
2021,oct,10/1/2021,West Bengal,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,67
2021,oct,10/1/2021,West Bengal,MOTOR CAR,4-Wheelers,4W_Personal,30
2021,oct,10/1/2021,West Bengal,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,33
2021,oct,10/1/2021,West Bengal,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,3
2022,oct,10/1/2022,Assam,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,3108
2022,oct,10/1/2022,Assam,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,43
2022,oct,10/1/2022,Assam,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,194
2022,oct,10/1/2022,Assam,MOTOR CAR,4-Wheelers,4W_Personal,11
2022,oct,10/1/2022,Assam,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,8
2022,oct,10/1/2022,Assam,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,34
2022,oct,10/1/2022,Andhra Pradesh,BUS,Bus,Bus,4
2022,oct,10/1/2022,Andhra Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,13
2022,oct,10/1/2022,Andhra Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,5
2022,oct,10/1/2022,Andhra Pradesh,EXCAVATOR (COMMERCIAL),Others,Others,1
2022,oct,10/1/2022,Andhra Pradesh,GOODS CARRIER,Others,Others,27
2022,oct,10/1/2022,Andhra Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2437
2022,oct,10/1/2022,Andhra Pradesh,MOPED,2-Wheelers,2W_Personal,20
2022,oct,10/1/2022,Andhra Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,1
2022,oct,10/1/2022,Andhra Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,56
2022,oct,10/1/2022,Andhra Pradesh,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,111
2022,oct,10/1/2022,Andhra Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,46
2022,oct,10/1/2022,Bihar,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,4682
2022,oct,10/1/2022,Bihar,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,50
2022,oct,10/1/2022,Bihar,GOODS CARRIER,Others,Others,4
2022,oct,10/1/2022,Bihar,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1369
2022,oct,10/1/2022,Bihar,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,1
2022,oct,10/1/2022,Bihar,MOPED,2-Wheelers,2W_Personal,7
2022,oct,10/1/2022,Bihar,MOTOR CAR,4-Wheelers,4W_Personal,19
2022,oct,10/1/2022,Bihar,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,18
2022,oct,10/1/2022,Bihar,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,41
2022,oct,10/1/2022,Chhattisgarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,566
2022,oct,10/1/2022,Chhattisgarh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,36
2022,oct,10/1/2022,Chhattisgarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2091
2022,oct,10/1/2022,Chhattisgarh,MOPED,2-Wheelers,2W_Personal,380
2022,oct,10/1/2022,Chhattisgarh,MOTOR CAB,4-Wheelers,4W_Shared,1
2022,oct,10/1/2022,Chhattisgarh,MOTOR CAR,4-Wheelers,4W_Personal,50
2022,oct,10/1/2022,Chhattisgarh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,14
2022,oct,10/1/2022,Chhattisgarh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,73
2022,oct,10/1/2022,Chandigarh,BUS,Bus,Bus,29
2022,oct,10/1/2022,Chandigarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,150
2022,oct,10/1/2022,Chandigarh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,28
2022,oct,10/1/2022,Chandigarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,117
2022,oct,10/1/2022,Chandigarh,MOTOR CAB,4-Wheelers,4W_Shared,1
2022,oct,10/1/2022,Chandigarh,MOTOR CAR,4-Wheelers,4W_Personal,15
2022,oct,10/1/2022,Chandigarh,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,1
2022,oct,10/1/2022,Chandigarh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,2
2022,oct,10/1/2022,Chandigarh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,8
2022,oct,10/1/2022,DNH and DD,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2
2022,oct,10/1/2022,DNH and DD,MOPED,2-Wheelers,2W_Personal,2
2022,oct,10/1/2022,DNH and DD,MOTOR CAR,4-Wheelers,4W_Personal,2
2022,oct,10/1/2022,DNH and DD,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,1
2022,oct,10/1/2022,DNH and DD,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,2
2022,oct,10/1/2022,Delhi,BUS,Bus,Bus,56
2022,oct,10/1/2022,Delhi,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,2761
2022,oct,10/1/2022,Delhi,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,497
2022,oct,10/1/2022,Delhi,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,3698
2022,oct,10/1/2022,Delhi,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,1
2022,oct,10/1/2022,Delhi,MOTOR CAB,4-Wheelers,4W_Shared,287
2022,oct,10/1/2022,Delhi,MOTOR CAR,4-Wheelers,4W_Personal,346
2022,oct,10/1/2022,Delhi,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,325
2022,oct,10/1/2022,Delhi,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,183
2022,oct,10/1/2022,Goa,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1
2022,oct,10/1/2022,Goa,GOODS CARRIER,Others,Others,1
2022,oct,10/1/2022,Goa,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,683
2022,oct,10/1/2022,Goa,MOTOR CAR,4-Wheelers,4W_Personal,40
2022,oct,10/1/2022,Goa,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,21
2022,oct,10/1/2022,Gujarat,BUS,Bus,Bus,7
2022,oct,10/1/2022,Gujarat,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,28
2022,oct,10/1/2022,Gujarat,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,17
2022,oct,10/1/2022,Gujarat,FORK LIFT,Others,Others,1
2022,oct,10/1/2022,Gujarat,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,5918
2022,oct,10/1/2022,Gujarat,MOPED,2-Wheelers,2W_Personal,631
2022,oct,10/1/2022,Gujarat,MOTOR CAR,4-Wheelers,4W_Personal,189
2022,oct,10/1/2022,Gujarat,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,86
2022,oct,10/1/2022,Gujarat,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,46
2022,oct,10/1/2022,Gujarat,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,11
2022,oct,10/1/2022,Himachal Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1
2022,oct,10/1/2022,Himachal Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,79
2022,oct,10/1/2022,Himachal Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,2
